path,emotion,emotion_id,dataset,subset
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-03-02-01-01-12.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-03-02-01-02-12.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-03-02-02-01-12.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-03-02-02-02-12.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-01-01-01-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-01-01-02-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-01-02-01-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-01-02-02-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-02-01-01-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-02-01-02-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-02-02-01-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-04-02-02-02-12.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-01-01-01-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-01-01-02-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-01-02-01-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-01-02-02-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-02-01-01-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-02-01-02-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-02-02-01-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-05-02-02-02-12.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-01-01-01-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-01-01-02-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-01-02-01-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-01-02-02-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-02-01-01-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-02-01-02-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-02-02-01-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_12\03-02-06-02-02-02-12.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-01-01-01-01-13.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-01-01-01-02-13.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-01-01-02-01-13.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-01-01-02-02-13.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-01-01-01-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-01-01-02-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-01-02-01-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-01-02-02-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-02-01-01-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-02-01-02-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-02-02-01-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-03-02-02-02-13.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-01-01-01-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-01-01-02-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-01-02-01-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-01-02-02-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-02-01-01-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-02-01-02-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-02-02-01-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-04-02-02-02-13.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-01-01-01-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-01-01-02-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-01-02-01-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-01-02-02-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-02-01-01-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-02-01-02-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-02-02-01-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-05-02-02-02-13.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-01-01-01-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-01-01-02-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-01-02-01-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-01-02-02-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-02-01-01-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-02-01-02-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-02-02-01-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_13\03-02-06-02-02-02-13.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-01-01-01-01-14.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-01-01-01-02-14.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-01-01-02-01-14.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-01-01-02-02-14.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-01-01-01-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-01-01-02-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-01-02-01-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-01-02-02-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-02-01-01-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-02-01-02-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-02-02-01-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-03-02-02-02-14.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-01-01-01-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-01-01-02-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-01-02-01-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-01-02-02-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-02-01-01-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-02-01-02-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-02-02-01-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-04-02-02-02-14.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-01-01-01-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-01-01-02-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-01-02-01-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-01-02-02-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-02-01-01-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-02-01-02-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-02-02-01-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-05-02-02-02-14.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-01-01-01-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-01-01-02-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-01-02-01-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-01-02-02-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-02-01-01-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-02-01-02-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-02-02-01-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_14\03-02-06-02-02-02-14.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-01-01-01-01-15.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-01-01-01-02-15.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-01-01-02-01-15.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-01-01-02-02-15.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-01-01-01-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-01-01-02-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-01-02-01-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-01-02-02-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-02-01-01-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-02-01-02-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-02-02-01-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-03-02-02-02-15.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-01-01-01-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-01-01-02-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-01-02-01-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-01-02-02-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-02-01-01-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-02-01-02-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-02-02-01-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-04-02-02-02-15.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-01-01-01-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-01-01-02-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-01-02-01-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-01-02-02-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-02-01-01-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-02-01-02-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-02-02-01-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-05-02-02-02-15.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-01-01-01-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-01-01-02-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-01-02-01-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-01-02-02-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-02-01-01-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-02-01-02-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-02-02-01-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_15\03-02-06-02-02-02-15.wav,fearful,6,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-01-01-01-01-16.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-01-01-01-02-16.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-01-01-02-01-16.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-01-01-02-02-16.wav,neutral,1,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-01-01-01-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-01-01-02-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-01-02-01-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-01-02-02-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-02-01-01-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-02-01-02-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-02-02-01-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-03-02-02-02-16.wav,happy,3,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-01-01-01-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-01-01-02-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-01-02-01-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-01-02-02-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-02-01-01-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-02-01-02-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-02-02-01-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-04-02-02-02-16.wav,sad,4,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-01-01-01-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-01-01-02-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-01-02-01-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-01-02-02-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-02-01-01-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-02-01-02-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-02-02-01-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-05-02-02-02-16.wav,angry,5,ravdess,song
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Song_Actors_01-24\Actor_16\03-02-06-01-01-01-16.wav,fearful,6,ravdess,song
